"Year","Quarter","YearMonth","Tournament","Transfer","Holiday","League","Channel","MacroRegion","Country","Sessions","AddToCart","Conversions"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Japan","308","46","10"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Japan","276","47","11"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Australia","239","30","7"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Australia","169","27","6"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","United Kingdom","385","55","12"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","United Kingdom","318","60","13"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Spain","363","52","11"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Spain","338","52","12"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Germany","366","51","11"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Germany","233","34","8"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","United States","347","42","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","United States","283","39","9"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Brazil","292","38","8"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Brazil","252","34","7"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Mexico","264","30","6"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Mexico","193","24","5"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Japan","336","53","12"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Japan","246","48","11"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Australia","207","26","5"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Australia","156","21","4"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","United Kingdom","425","63","14"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","United Kingdom","296","48","11"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Spain","374","55","11"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Spain","251","39","8"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Germany","302","37","8"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Germany","247","36","8"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","United States","292","38","8"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","United States","287","47","10"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Brazil","338","47","10"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Brazil","215","32","7"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Mexico","170","19","4"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Mexico","200","24","5"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Japan","239","41","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Japan","326","59","14"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Australia","224","32","7"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Australia","161","23","5"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","United Kingdom","369","53","12"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","United Kingdom","365","61","13"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Spain","309","41","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Spain","253","43","9"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Germany","351","47","11"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Germany","238","35","8"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","United States","285","35","7"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","United States","268","38","8"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Brazil","287","39","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Brazil","279","39","9"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Mexico","209","25","5"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Mexico","193","27","6"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Japan","308","53","12"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Japan","252","48","11"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Australia","215","27","6"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Australia","152","22","5"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","United Kingdom","434","59","13"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","United Kingdom","326","51","12"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Spain","351","55","12"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Spain","264","42","9"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Germany","335","43","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Germany","268","44","9"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","United States","275","32","7"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","United States","278","47","9"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Brazil","303","41","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Brazil","263","37","8"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Mexico","204","21","5"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Mexico","226","30","6"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Japan","266","42","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Japan","311","60","13"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Australia","195","24","5"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Australia","135","18","4"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","United Kingdom","432","71","15"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","United Kingdom","308","54","12"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Spain","368","54","11"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Spain","221","38","9"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Germany","336","42","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Germany","189","29","6"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","United States","255","28","6"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","United States","276","38","9"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Brazil","308","41","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Brazil","276","41","9"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Mexico","250","28","6"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Mexico","195","26","6"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Japan","313","48","11"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Japan","256","50","10"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Australia","187","22","5"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Australia","170","26","6"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","United Kingdom","318","49","10"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","United Kingdom","369","64","14"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Spain","337","55","12"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Spain","272","43","9"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Germany","331","47","11"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Germany","253","39","9"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","United States","355","42","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","United States","270","36","8"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Brazil","289","33","7"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Brazil","269","35","8"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Mexico","235","25","5"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Mexico","178","22","5"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Japan","282","42","10"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Japan","294","55","13"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Australia","205","24","5"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Australia","154","23","5"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","United Kingdom","371","57","13"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","United Kingdom","348","61","14"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Spain","332","45","10"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Spain","350","56","13"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Germany","375","44","10"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Germany","226","36","8"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","United States","362","40","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","United States","317","41","9"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Brazil","301","42","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Brazil","250","40","8"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Mexico","191","21","5"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Mexico","221","27","6"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Japan","267","42","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Japan","266","51","11"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Australia","241","29","6"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Australia","166","24","5"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","United Kingdom","426","69","15"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","United Kingdom","343","57","13"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Spain","361","55","12"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Spain","247","41","9"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Germany","340","44","10"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Germany","242","31","7"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","United States","328","41","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","United States","360","48","11"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Brazil","291","35","8"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Brazil","248","36","8"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Mexico","241","26","6"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Mexico","169","22","5"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Japan","257","43","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Japan","265","51","11"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Australia","230","29","7"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Australia","162","26","6"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","United Kingdom","449","70","16"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","United Kingdom","294","54","12"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Spain","353","49","10"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Spain","261","42","9"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Germany","255","37","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Germany","242","37","8"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","United States","356","44","10"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","United States","363","47","10"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Brazil","316","44","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Brazil","238","32","7"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Mexico","210","24","5"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Mexico","164","22","5"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Japan","260","43","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Japan","289","51","11"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Australia","159","19","4"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Australia","164","23","5"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","United Kingdom","407","57","13"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","United Kingdom","240","40","9"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Spain","278","38","8"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Spain","268","43","9"
"2023","Q1","2023-01","0","1","0","0","Web","EMEA","Germany","358","46","10"
"2023","Q1","2023-01","0","1","0","0","Mobile App","EMEA","Germany","240","37","8"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","United States","315","37","8"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","United States","277","40","8"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Brazil","305","41","9"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Brazil","212","33","7"
"2023","Q1","2023-01","0","1","0","0","Web","Americas","Mexico","220","24","6"
"2023","Q1","2023-01","0","1","0","0","Mobile App","Americas","Mexico","171","21","5"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Japan","297","49","10"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Japan","264","53","11"
"2023","Q1","2023-01","0","1","0","0","Web","APAC","Australia","213","28","6"
"2023","Q1","2023-01","0","1","0","0","Mobile App","APAC","Australia","153","23","5"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","443","56","13"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","310","51","11"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","318","47","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","296","49","11"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","265","35","7"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","260","39","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","375","48","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","240","31","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","261","38","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","252","36","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","209","25","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","173","22","5"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","254","44","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","251","45","10"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","217","26","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","126","18","4"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","351","49","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","333","64","14"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","322","43","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","246","40","9"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","322","47","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","255","39","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","297","37","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","288","38","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","315","44","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","219","33","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","211","23","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","192","26","6"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","272","47","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","242","40","9"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","183","24","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","130","22","5"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","439","62","14"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","301","51","11"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","383","52","12"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","280","46","10"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","311","42","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","260","42","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","376","48","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","297","45","10"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","374","47","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","266","39","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","213","24","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","199","26","6"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","245","37","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","272","45","10"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","197","24","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","171","27","6"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","373","58","13"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","341","65","14"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","376","55","12"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","321","54","12"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","357","48","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","292","42","10"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","372","50","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","294","44","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","373","48","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","251","35","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","223","26","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","173","21","5"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","325","53","12"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","270","54","11"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","192","25","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","193","30","6"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","443","63","15"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","294","51","11"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","341","50","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","327","54","12"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","304","39","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","212","32","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","385","49","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","292","40","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","312","44","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","239","31","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","231","25","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","203","26","6"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","287","45","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","248","49","10"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","184","21","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","180","26","6"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","421","66","14"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","325","61","13"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","312","44","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","274","40","9"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","303","45","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","235","34","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","380","45","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","308","43","10"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","288","36","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","220","30","6"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","226","26","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","201","27","6"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","273","42","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","264","50","11"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","188","23","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","173","28","6"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","411","55","12"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","303","52","11"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","283","42","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","264","43","9"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","313","42","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","245","34","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","351","46","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","314","44","10"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","349","48","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","206","29","6"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","242","30","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","182","23","5"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","255","38","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","221","44","9"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","216","28","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","168","25","5"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","318","50","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","302","60","13"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","359","53","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","274","44","10"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","304","41","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","206","36","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","255","27","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","270","40","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","283","39","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","230","32","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","226","27","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","178","23","5"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","289","49","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","242","44","9"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","198","23","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","123","19","4"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","408","62","13"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","236","41","9"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","332","48","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","280","42","9"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","278","42","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","287","43","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","356","48","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","264","37","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","356","50","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","290","40","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","213","25","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","182","24","5"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","239","40","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","229","44","10"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","214","25","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","185","27","6"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","416","62","14"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","288","45","10"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","394","53","12"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","297","53","11"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","307","41","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","238","37","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","323","35","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","264","38","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","284","38","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","205","29","6"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","215","23","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","206","25","6"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","266","36","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","292","55","12"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","185","23","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","162","27","6"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","455","60","13"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","362","68","14"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","390","54","12"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","268","44","10"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","376","52","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","286","43","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","363","46","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","269","36","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","345","46","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","216","31","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","243","27","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","154","21","4"
